0	0	0
0	1	0
0	2	0
0	3	0
0	4	0
0	5	0
0	6	0
0	7	0
0	8	0
0	9	0
0	10	0
0	11	0
0	12	0
0	13	0
0	14	0
0	15	0
0	16	0
0	17	0
0	18	0
0	19	0
0	20	0
0	21	0
0	22	0
0	23	0
0	24	0
0	25	0
0	26	0
0	27	0
0	28	0
0	29	0
0	30	0
0	31	0
0	32	0
0	33	0
0	34	0
0	35	0
0	36	0
0	37	0
0	38	0
0	39	0
0	40	0
0	41	0
0	42	0
0	43	0
0	44	0
0	45	0
0	46	0
0	47	0
0	48	0
0	49	0
0	50	0
0	51	0
0	52	0
0	53	0
0	54	0
0	55	0
0	56	0
0	57	0
0	58	0
0	59	0
0	60	0
0	61	0
0	62	0
0	63	0
0	64	0
0	65	0
0	66	0
0	67	0
0	68	0
0	69	0
0	70	0
0	71	0
0	72	0
0	73	0
0	74	0
0	75	0
0	76	0
0	77	0
0	78	0
0	79	0
0	80	0
0	81	0
0	82	0
0	83	0
0	84	0
0	85	0
0	86	0
0	87	0
0	88	0
0	89	0
0	90	0
0	91	0
0	92	0
0	93	0
0	94	0
0	95	0
0	96	0
0	97	0
0	98	0
0	99	0
0	100	0
0	101	0
0	102	0
0	103	0
0	104	0
0	105	0
0	106	0
0	107	0
0	108	0
0	109	0
0	110	0
0	111	0
0	112	0
0	113	0
0	114	0
0	115	0
0.05	0	1
0.05	1	1
0.05	2	2
0.05	3	0
0.05	4	0
0.05	5	2
0.05	6	1
0.05	7	1
0.05	8	1
0.05	9	1
0.05	10	1
0.05	11	1
0.05	12	0
0.05	13	1
0.05	14	0
0.05	15	1
0.05	16	0
0.05	17	0
0.05	18	0
0.05	19	0
0.05	20	0
0.05	21	0
0.05	22	0
0.05	23	0
0.05	24	0
0.05	25	0
0.05	26	0
0.05	27	0
0.05	28	0
0.05	29	0
0.05	30	0
0.05	31	0
0.05	32	0
0.05	33	0
0.05	34	0
0.05	35	0
0.05	36	0
0.05	37	0
0.05	38	0
0.05	39	0
0.05	40	0
0.05	41	0
0.05	42	0
0.05	43	0
0.05	44	0
0.05	45	0
0.05	46	0
0.05	47	0
0.05	48	1
0.05	49	0
0.05	50	0
0.05	51	0
0.05	52	1
0.05	53	0
0.05	54	1
0.05	55	0
0.05	56	0
0.05	57	0
0.05	58	0
0.05	59	0
0.05	60	1
0.05	61	0
0.05	62	0
0.05	63	0
0.05	64	0
0.05	65	0
0.05	66	0
0.05	67	0
0.05	68	0
0.05	69	0
0.05	70	0
0.05	71	0
0.05	72	0
0.05	73	0
0.05	74	0
0.05	75	0
0.05	76	0
0.05	77	0
0.05	78	0
0.05	79	0
0.05	80	0
0.05	81	0
0.05	82	0
0.05	83	0
0.05	84	0
0.05	85	0
0.05	86	0
0.05	87	0
0.05	88	0
0.05	89	0
0.05	90	0
0.05	91	0
0.05	92	0
0.05	93	0
0.05	94	0
0.05	95	0
0.05	96	0
0.05	97	0
0.05	98	0
0.05	99	0
0.05	100	0
0.05	101	0
0.05	102	0
0.05	103	0
0.05	104	0
0.05	105	0
0.05	106	0
0.05	107	1
0.05	108	0
0.05	109	0
0.05	110	0
0.05	111	0
0.05	112	0
0.05	113	0
0.05	114	0
0.05	115	0
0.1	0	9
0.1	1	6
0.1	2	24
0.1	3	7
0.1	4	8
0.1	5	14
0.1	6	11
0.1	7	8
0.1	8	14
0.1	9	16
0.1	10	12
0.1	11	29
0.1	12	3
0.1	13	13
0.1	14	9
0.1	15	11
0.1	16	3
0.1	17	4
0.1	18	0
0.1	19	3
0.1	20	3
0.1	21	0
0.1	22	3
0.1	23	1
0.1	24	1
0.1	25	3
0.1	26	4
0.1	27	0
0.1	28	0
0.1	29	2
0.1	30	1
0.1	31	6
0.1	32	1
0.1	33	0
0.1	34	0
0.1	35	0
0.1	36	3
0.1	37	1
0.1	38	0
0.1	39	1
0.1	40	1
0.1	41	1
0.1	42	3
0.1	43	1
0.1	44	2
0.1	45	0
0.1	46	0
0.1	47	6
0.1	48	6
0.1	49	3
0.1	50	3
0.1	51	3
0.1	52	7
0.1	53	4
0.1	54	6
0.1	55	2
0.1	56	2
0.1	57	1
0.1	58	2
0.1	59	2
0.1	60	6
0.1	61	1
0.1	62	1
0.1	63	1
0.1	64	5
0.1	65	5
0.1	66	4
0.1	67	1
0.1	68	6
0.1	69	3
0.1	70	1
0.1	71	3
0.1	72	2
0.1	73	3
0.1	74	1
0.1	75	5
0.1	76	7
0.1	77	6
0.1	78	2
0.1	79	1
0.1	80	1
0.1	81	2
0.1	82	1
0.1	83	1
0.1	84	0
0.1	85	3
0.1	86	3
0.1	87	3
0.1	88	1
0.1	89	0
0.1	90	3
0.1	91	2
0.1	92	2
0.1	93	2
0.1	94	5
0.1	95	1
0.1	96	1
0.1	97	1
0.1	98	4
0.1	99	0
0.1	100	0
0.1	101	2
0.1	102	0
0.1	103	2
0.1	104	3
0.1	105	1
0.1	106	1
0.1	107	7
0.1	108	2
0.1	109	2
0.1	110	1
0.1	111	1
0.1	112	0
0.1	113	0
0.1	114	0
0.1	115	1
0.15	0	25
0.15	1	34
0.15	2	60
0.15	3	22
0.15	4	29
0.15	5	50
0.15	6	32
0.15	7	21
0.15	8	44
0.15	9	52
0.15	10	35
0.15	11	85
0.15	12	16
0.15	13	42
0.15	14	34
0.15	15	37
0.15	16	8
0.15	17	15
0.15	18	3
0.15	19	5
0.15	20	7
0.15	21	4
0.15	22	7
0.15	23	6
0.15	24	3
0.15	25	8
0.15	26	15
0.15	27	4
0.15	28	3
0.15	29	10
0.15	30	4
0.15	31	30
0.15	32	1
0.15	33	2
0.15	34	3
0.15	35	1
0.15	36	10
0.15	37	5
0.15	38	3
0.15	39	4
0.15	40	3
0.15	41	5
0.15	42	8
0.15	43	2
0.15	44	9
0.15	45	5
0.15	46	5
0.15	47	16
0.15	48	24
0.15	49	13
0.15	50	15
0.15	51	11
0.15	52	27
0.15	53	17
0.15	54	13
0.15	55	6
0.15	56	9
0.15	57	3
0.15	58	5
0.15	59	6
0.15	60	20
0.15	61	3
0.15	62	4
0.15	63	3
0.15	64	19
0.15	65	23
0.15	66	18
0.15	67	10
0.15	68	23
0.15	69	9
0.15	70	5
0.15	71	10
0.15	72	3
0.15	73	10
0.15	74	8
0.15	75	21
0.15	76	25
0.15	77	22
0.15	78	9
0.15	79	5
0.15	80	8
0.15	81	7
0.15	82	3
0.15	83	3
0.15	84	2
0.15	85	9
0.15	86	7
0.15	87	12
0.15	88	6
0.15	89	3
0.15	90	14
0.15	91	7
0.15	92	9
0.15	93	10
0.15	94	20
0.15	95	5
0.15	96	4
0.15	97	5
0.15	98	16
0.15	99	2
0.15	100	3
0.15	101	9
0.15	102	2
0.15	103	10
0.15	104	10
0.15	105	10
0.15	106	1
0.15	107	23
0.15	108	9
0.15	109	7
0.15	110	5
0.15	111	5
0.15	112	4
0.15	113	1
0.15	114	4
0.15	115	4
0.2	0	77
0.2	1	99
0.2	2	154
0.2	3	69
0.2	4	88
0.2	5	136
0.2	6	86
0.2	7	60
0.2	8	138
0.2	9	156
0.2	10	92
0.2	11	157
0.2	12	40
0.2	13	70
0.2	14	68
0.2	15	121
0.2	16	34
0.2	17	53
0.2	18	18
0.2	19	8
0.2	20	19
0.2	21	20
0.2	22	16
0.2	23	19
0.2	24	10
0.2	25	33
0.2	26	60
0.2	27	12
0.2	28	10
0.2	29	30
0.2	30	21
0.2	31	80
