1460	0.0360371	0.000489963	379278
2920	0.0360415	0.000825339	77354
1460	0.0360273	0.0008748	139460
4380	0.036052	0.00203711	69661
1460	0.0360266	0.00207456	15614
1460	0.0360295	0.002382	163155
1460	0.0360295	0.00259855	371629
10220	0.0361092	0.00257968	309931
1460	0.0360295	0.0033733	77355
1460	0.036027	0.00349844	440706
1460	0.0360371	0.00369182	379279
1460	0.036027	0.00431722	248220
1460	0.0360371	0.00434798	611628
1460	0.036028	0.00485633	0
2920	0.03604	0.00511807	232717
7300	0.0360852	0.00530802	379280
2920	0.0360391	0.00553619	604086
1460	0.036028	0.00587593	232718
4380	0.0360514	0.00637071	681070
1460	0.036028	0.00652209	302173
1460	0.0360273	0.00653998	549551
10220	0.0361001	0.00648186	232719
4380	0.0360506	0.00684259	255847
1460	0.036028	0.00690529	1
1460	0.0360266	0.00697683	510972
4380	0.0360514	0.00792155	139461
2920	0.0360406	0.00814591	386926
1460	0.0360295	0.00830931	294503
1460	0.036027	0.00855109	248221
1460	0.0360273	0.0088993	139462
2920	0.03604	0.00915071	302174
4380	0.0360611	0.00916252	379281
2920	0.0360415	0.00936061	77356
4380	0.0360506	0.00943245	255848
1460	0.0360314	0.00965497	688774
1460	0.0360266	0.00984216	209642
1460	0.0360273	0.010148	7825
2920	0.0360434	0.0102811	688775
1460	0.0360273	0.0104869	7826
1460	0.0360266	0.0106999	510973
1460	0.0360271	0.011088	604088
1460	0.0360273	0.0116106	139463
4380	0.0360514	0.0117018	139464
10220	0.0361001	0.0117072	69662
2920	0.036039	0.0118122	440707
1460	0.0360286	0.0118939	456223
1460	0.036028	0.0121144	356176
1460	0.0360286	0.0121542	456224
1460	0.0360295	0.0126306	163156
1460	0.0360371	0.0128425	541935
1460	0.036028	0.0130191	100649
1460	0.0360273	0.0131199	7827
1460	0.0360286	0.0137389	456225
2920	0.0360386	0.0139969	15617
7300	0.0360776	0.0139938	240433
4380	0.0360514	0.0141008	139465
4380	0.036051	0.0141458	248222
4380	0.0360512	0.0141525	604089
10220	0.0360991	0.0145034	440708
4380	0.0360514	0.0147743	139466
1460	0.0360314	0.0149072	619394
1460	0.036027	0.0151345	248223
1460	0.036028	0.0153873	2
1460	0.0360273	0.015601	7828
4380	0.0360611	0.016774	379282
7300	0.0360776	0.0171122	147347
1460	0.0360266	0.0171981	510975
4380	0.036052	0.0175735	100650
2920	0.0360391	0.0179054	604090
1460	0.0360295	0.0183613	294504
7300	0.0360754	0.018699	7829
1460	0.036028	0.0196039	356178
1460	0.0360371	0.0196656	309934
2920	0.03604	0.0204415	100652
1460	0.036028	0.0208649	69664
1460	0.036028	0.0209491	302175
1460	0.0360371	0.021114	379283
10220	0.0361001	0.0217992	232722
4380	0.0360512	0.0218624	604092
1460	0.036027	0.022119	440710
1460	0.0360266	0.0228161	15619
1460	0.0360273	0.022944	681072
10220	0.0361092	0.0231458	541936
1460	0.0360271	0.0239721	472060
7300	0.0360776	0.0239916	240434
1460	0.036028	0.0240683	232723
1460	0.0360266	0.0240743	15620
1460	0.0360295	0.0241685	77358
4380	0.0360535	0.0242577	147348
1460	0.0360371	0.0243386	379284
1460	0.0360266	0.0245118	15621
1460	0.0360371	0.024565	379285
1460	0.036027	0.0247745	440711
1460	0.036028	0.0250308	69666
1460	0.036028	0.0258719	69667
1460	0.0360271	0.0259314	604093
1460	0.036028	0.0259516	3
10220	0.0360994	0.025908	549554
1460	0.036028	0.0263623	100653
1460	0.0360286	0.0265168	386928
1460	0.036028	0.0269238	100654
2920	0.03604	0.0271228	356179
4380	0.0360526	0.0272024	456226
1460	0.0360371	0.0275516	379287
1460	0.036028	0.0284237	69668
1460	0.036027	0.0285706	248224
1460	0.0360371	0.0286552	379288
1460	0.0360314	0.0289415	619395
4380	0.0360506	0.0290731	209644
2920	0.0360386	0.029425	15622
1460	0.0360371	0.0296524	379289
10220	0.0361016	0.0299684	147349
4380	0.0360506	0.0302455	209645
7300	0.0360766	0.0303487	456227
1460	0.0360295	0.0304557	147350
1460	0.0660282	0.000555962	155203
1460	0.0660308	0.000780782	425437
4380	0.0660522	0.000863248	225068
1460	0.0360273	0.0309669	7830
4380	0.0660529	0.00105802	217397
1460	0.0660278	0.0014019	534240
1460	0.0360314	0.0314828	688777
1460	0.0360266	0.0314976	510976
4380	0.0360554	0.031579	688778
10220	0.0661007	0.001562	263621
1460	0.0360266	0.0317133	255852
1460	0.0360332	0.0318064	7831
4380	0.036052	0.0317974	100655
4380	0.0660552	0.00213483	23361
1460	0.036028	0.0322839	69669
1460	0.0660308	0.0023523	425438
4380	0.066054	0.00238325	402290
4380	0.0360514	0.0324665	139468
7300	0.0360776	0.0325187	163158
1460	0.0660304	0.0026317	526706
1460	0.036027	0.0327297	440713
1460	0.0360295	0.0331375	163159
1460	0.0660318	0.00318804	363870
2920	0.03604	0.0333093	4
1460	0.0360295	0.0333334	77359
4380	0.0660543	0.0033395	348601
1460	0.0360295	0.0333965	371630
1460	0.0660289	0.00340926	518726
1460	0.036028	0.0334736	5
1460	0.0360281	0.0334756	6
1460	0.0660303	0.00356743	31091
1460	0.0360266	0.033748	510977
1460	0.036027	0.0339208	440714
7300	0.0660799	0.00401871	363871
2920	0.0360393	0.0340971	681073
1460	0.0660308	0.00422332	108457
4380	0.0660522	0.004317	225070
1460	0.036028	0.0345196	232724
1460	0.0660275	0.00462327	46599
10220	0.0361001	0.034621	232725
1460	0.0660318	0.0047265	363872
2920	0.0360434	0.0347309	619397
2920	0.0360393	0.0349064	681074
7300	0.0660789	0.00492329	108458
1460	0.036028	0.0350431	232726
1460	0.036028	0.0350813	356182
1460	0.0360273	0.0351324	549555
4380	0.066064	0.00512332	317562
1460	0.036028	0.0352371	100656
1460	0.036028	0.0352834	356183
1460	0.0360295	0.0353186	294505
2920	0.0360393	0.035415	7832
1460	0.0660304	0.00549227	526707
1460	0.0360295	0.0355483	147351
7300	0.0360754	0.0357444	681075
1460	0.06604	0.00579947	317563
1460	0.0660304	0.00582533	394603
2920	0.03604	0.0358344	232727
4380	0.066054	0.00586946	402291
1460	0.0660289	0.00593726	518727
10220	0.0661049	0.00609541	673279
1460	0.0360314	0.0363595	688779
7300	0.0660769	0.00636127	84991
1460	0.0660278	0.00690758	417788
1460	0.0660289	0.00715531	325219
1460	0.0660304	0.007337	526708
1460	0.0360273	0.0373863	681076
1460	0.0660333	0.0073869	286863
1460	0.0360295	0.0374	294506
1460	0.0360371	0.0374077	611629
1460	0.0360266	0.0375186	15623
