0.0742812	510971	1733020
0.075007	15613	3076220
0.0772577	456222	1733020
0.077673	302172	389820
0.0780625	100648	1733020
0.0786032	15615	3076220
0.0787898	386925	389820
0.0814567	232716	3076220
0.0822525	604087	389820
0.0823982	688776	389820
0.0852607	549552	3076220
0.0873392	386927	1733020
0.0884769	549553	1733020
0.0886041	163157	1733020
0.0886361	77357	3076220
0.0897296	356177	1733020
0.0907111	100651	389820
0.0912333	604091	389820
0.0912854	309932	3076220
0.0914127	255849	389820
0.0917922	69663	1733020
0.0925538	139467	1733020
0.093023	232721	1733020
0.0936526	440709	3076220
0.0967094	240435	1733020
0.0974927	69665	1733020
0.100919	356181	1733020
0.104031	302176	3076220
0.106258	619396	1733020
0.107459	356180	3076220
0.108569	309935	389820
0.109333	510978	1733020
0.111208	386929	1733020
0.116236	255854	389820
0.117213	248225	1733020
0.1183	688780	389820
0.118915	440715	389820
0.119725	240438	389820
0.120134	232728	1733020
0.120638	688782	389820
0.123366	7834	1733020
0.124705	510982	389820
0.128593	163165	389820
0.131023	309933	3076220
0.131469	604096	1733020
0.132235	7836	389820
0.132342	363869	3076220
0.133504	619398	3076220
0.134347	371633	389820
0.134458	619402	389820
0.134524	487709	389820
0.135806	225069	389820
0.136348	580709	389820
0.136724	286862	1733020
0.136764	394602	389820
0.137246	263622	3076220
0.137712	100660	3076220
0.141024	681081	1733020
0.141187	386934	389820
0.143865	417789	3076220
0.144427	217398	1733020
0.148001	580710	3076220
0.149413	15627	3076220
0.149656	518729	1733020
0.150065	348602	1733020
0.152294	294512	3076220
0.152319	596309	3076220
0.152674	302178	1733020
0.153619	688787	1733020
0.153846	217400	389820
0.155263	440718	1733020
0.155507	271341	1733020
0.155817	271343	389820
0.156189	448494	1733020
0.156236	286865	3076220
0.157091	7840	389820
0.157104	464278	389820
0.158311	386937	3076220
0.159128	549568	389820
0.15968	294515	3076220
0.160031	402292	3076220
0.160094	286867	3076220
0.160184	225075	1733020
0.161948	225076	389820
0.162085	363878	3076220
0.163626	518730	3076220
0.163986	139480	1733020
0.164992	100668	389820
0.165546	69680	3076220
0.165902	394607	389820
0.165911	650095	3076220
0.166132	526712	389820
0.166142	673284	3076220
0.167641	549563	1733020
0.168516	681086	3076220
0.171076	673285	389820
0.171533	394609	1733020
0.174147	325225	3076220
0.17436	526715	389820
0.174774	325226	1733020
0.174878	379297	1733020
0.175761	534243	1733020
0.176037	604101	389820
0.178957	7843	389820
0.179332	171030	389820
0.17953	286871	389820
0.180544	325227	389820
0.180868	549571	1733020
0.181111	108460	1733020
0.182377	225079	1733020
0.182462	171032	1733020
0.183265	611630	3076220
0.185346	448500	389820
0.185474	302183	389820
0.186221	279157	1733020
0.187231	147363	389820
0.187754	77364	3076220
0.187872	155207	1733020
0.189142	650097	1733020
0.189819	596316	3076220
0.191311	619411	3076220
0.191467	286875	3076220
0.191497	163171	1733020
0.19195	217404	3076220
0.193034	464288	1733020
0.19334	619416	1733020
0.19346	688793	389820
0.193616	510992	3076220
0.193649	526717	1733020
0.194397	619417	389820
0.194585	495423	3076220
0.19473	472080	389820
0.19532	54355	1733020
0.195476	209658	389820
0.196579	371640	1733020
0.196683	255858	1733020
0.197523	54356	1733020
0.19757	448496	3076220
0.198099	163173	1733020
0.198363	472082	1733020
0.198758	23370	3076220
0.198993	448498	1733020
0.200041	209659	389820
0.201983	386941	3076220
0.203149	302184	1733020
0.203297	286881	1733020
0.203584	263633	3076220
0.203711	340846	389820
0.203793	186465	3076220
0.204326	472071	3076220
0.204625	54358	389820
0.205156	386946	389820
0.206272	333059	389820
0.206757	225081	1733020
0.207212	209664	389820
0.207503	123866	389820
0.207756	263635	3076220
0.208626	263636	3076220
0.20865	123867	389820
0.209194	248234	3076220
0.209661	23371	1733020
0.20995	116152	1733020
0.210141	62007	1733020
0.210285	619421	389820
0.210695	62009	3076220
0.21087	62008	389820
0.211113	534250	1733020
0.21127	681095	389820
0.213087	38850	3076220
0.213206	534248	3076220
0.213383	46613	389820
0.213468	232743	1733020
0.214887	526720	3076220
0.215031	302190	389820
0.215112	363890	3076220
0.21537	7849	1733020
0.215856	62010	3076220
0.216598	487722	3076220
0.216981	116153	389820
0.217232	340851	3076220
0.217246	479890	1733020
0.217405	627011	3076220
0.217644	379302	3076220
0.218088	85004	1733020
0.218347	409968	1733020
0.219821	681099	389820
0.220041	279162	1733020
0.222569	317575	3076220
0.222912	209662	1733020
0.223036	225083	3076220
0.223233	23374	389820
0.223385	611638	1733020
0.223724	518746	1733020
0.224786	386949	389820
0.224794	688795	389820
0.225243	286891	3076220
0.226395	409969	389820
0.226592	363894	1733020
0.227206	186468	389820
0.228476	518745	1733020
0.228765	503197	389820
0.230393	294525	3076220
0.230794	541952	1733020
0.231054	54361	1733020
0.231484	186471	1733020
0.23184	472083	3076220
0.233218	440738	1733020
0.233815	394623	389820
0.234021	487724	1733020
0.235752	279165	389820
0.236995	534252	3076220
0.23737	240450	389820
0.237666	448509	389820
0.237808	108470	3076220
0.238516	565124	3076220
0.238718	681102	3076220
0.239405	580726	389820
0.239591	108472	389820
0.240786	688798	3076220
0.242269	596326	1733020
0.242562	657847	3076220
0.242988	596328	389820
0.243938	386953	389820
0.244687	155213	389820
0.244937	356201	3076220
0.246252	92783	1733020
0.247098	673298	1733020
0.247158	549578	1733020
0.247837	518751	3076220
0.247906	402302	389820
0.248074	209670	1733020
0.248158	123874	1733020
0.248924	402303	389820
0.249573	464299	3076220
0.250336	518753	389820
0.251535	46621	389820
0.251576	123877	1733020
0.251688	495427	1733020
0.253799	15644	389820
0.25441	201864	1733020
0.254469	464300	3076220
0.254571	271360	389820
0.255061	386950	3076220
0.256764	139492	3076220
0.257046	657850	1733020
0.257142	163184	1733020
0.257589	657851	389820
0.257659	131721	1733020
0.257808	541953	3076220
0.258069	92785	3076220
0.258254	92786	389820
0.25848	557276	389820
0.258592	271361	389820
0.258648	31110	1733020
0.259214	688801	1733020
0.259325	448515	1733020
0.259362	541954	389820
0.259531	92787	389820
0.260456	619426	3076220
0.260966	611636	3076220
0.261533	526725	389820
0.263587	15645	1733020
0.264129	417809	1733020
0.264848	371647	3076220
0.264994	402305	3076220
0.265057	271364	1733020
0.265596	650108	1733020
0.265777	402306	389820
0.265783	217413	3076220
0.266547	248246	1733020
0.267474	201866	389820
0.267523	479899	389820
0.267787	526727	3076220
0.268336	572898	389820
0.269489	665622	1733020
0.269961	433082	1733020
0.270121	178881	1733020
0.271781	209678	1733020
0.27184	557281	389820
0.2722	596332	3076220
0.273017	209680	389820
0.273019	54370	389820
0.273794	302199	3076220
0.274052	46625	3076220
0.274945	348624	3076220
0.275068	596334	389820
0.275727	309945	389820
0.276982	194095	3076220
0.277091	131726	389820
0.277287	248248	389820
0.278645	302198	3076220
0.278743	108477	3076220
0.278835	371652	389820
0.281482	611649	1733020
0.281883	549586	389820
0.281939	619432	1733020
0.283323	472094	3076220
0.284257	503203	389820
0.28438	15650	1733020
0.284829	163189	389820
0.285309	108478	389820
0.285877	588568	389820
0.286243	163188	3076220
0.286407	518762	1733020
0.286528	286905	1733020
0.287259	472099	389820
0.288739	294532	1733020
0.289019	348627	1733020
0.290403	596335	3076220
0.291763	31115	1733020
0.291798	534256	3076220
0.291865	309948	389820
0.292958	549585	3076220
0.293303	456253	389820
0.294268	7862	389820
0.295414	209681	389820
0.295453	100679	389820
0.295679	62023	1733020
0.296609	379327	389820
0.297291	650110	3076220
0.297411	108480	1733020
0.298485	634511	3076220
0.299023	317588	1733020
0.299377	232759	3076220
0.300412	286906	1733020
0.300716	240466	389820
0.30109	433087	3076220
0.301256	131727	389820
0.301284	271366	389820
0.301573	394630	3076220
0.301899	163192	1733020
0.302376	409980	1733020
0.302619	534257	3076220
0.303679	294529	1733020
0.303901	147374	3076220
0.306925	549588	1733020
0.307832	225097	389820
0.308022	131730	389820
0.308192	604120	1733020
0.308953	54373	1733020
0.309174	611659	389820
0.309438	69698	3076220
0.309517	356213	3076220
0.310173	417815	389820
0.311197	194104	3076220
0.311734	77370	3076220
0.312061	604124	1733020
0.312395	549583	1733020
0.312746	23383	389820
0.313618	62027	3076220
0.314793	271368	389820
0.31572	402316	1733020
0.315786	472103	389820
0.315835	642372	389820
0.316296	526734	389820
0.317062	116170	3076220
0.31733	572909	389820
0.317881	279179	3076220
0.318428	38869	1733020
0.31872	54374	1733020
0.319306	356216	389820
0.319347	147375	3076220
0.319436	657860	3076220
0.319728	92796	3076220
0.320878	503209	3076220
0.32214	448528	3076220
0.322351	541962	3076220
0.322506	271371	389820
0.325041	116173	3076220
0.32659	302211	389820
0.328426	511007	1733020
0.329164	116175	1733020
0.329215	456256	3076220
0.329903	62031	389820
0.329915	379335	389820
0.331583	194108	389820
0.332762	495436	3076220
0.332911	425465	1733020
0.334124	503215	1733020
0.335146	479908	389820
0.335829	433092	1733020
0.336195	425467	3076220
0.336439	627033	3076220
0.336781	402324	3076220
0.337059	565143	1733020
0.337684	263650	1733020
0.337784	534262	389820
0.337935	123894	389820
0.338551	417818	1733020
0.339014	642375	1733020
0.339583	194110	1733020
0.339857	688810	3076220
0.340185	302213	389820
0.340234	425464	1733020
0.340619	487744	389820
0.342409	526739	1733020
0.342668	479911	1733020
0.342988	255878	389820
0.343339	371659	1733020
0.343821	163197	3076220
0.344107	627035	389820
0.344836	665634	1733020
0.345006	448534	3076220
0.34504	681120	3076220
0.345126	263652	389820
0.345668	611658	1733020
0.346094	201881	389820
0.346257	15653	3076220
0.346279	263653	389820
0.346512	657866	1733020
0.346864	402327	389820
0.346891	225102	1733020
0.347028	503217	1733020
0.347288	642377	3076220
0.347545	123898	3076220
0.347818	518766	1733020
0.347831	511011	389820
0.347947	54381	3076220
0.348571	534265	1733020
0.348801	495441	389820
0.349321	186490	3076220
0.350732	286907	1733020
0.350821	29	1733020
0.351304	534266	3076220
0.351389	209685	3076220
0.35167	23392	1733020
0.352603	240472	1733020
0.353341	116182	3076220
0.353643	657869	1733020
0.353942	23393	389820
0.354111	62038	1733020
0.354268	433095	389820
0.354272	131736	3076220
0.354833	386976	389820
0.354852	409984	1733020
0.355981	681124	389820
0.356039	340863	3076220
0.356078	503218	3076220
0.357429	92799	3076220
0.357595	417819	389820
0.357943	31125	1733020
0.358025	596344	1733020
0.358769	186491	3076220
0.358796	526745	389820
0.360249	194115	389820
0.360525	131737	389820
0.360605	147381	389820
0.360729	565146	389820
0.361669	611665	389820
0.36202	100686	3076220
0.362799	286914	1733020
0.36389	139511	3076220
0.363984	294540	1733020
0.364096	294541	1733020
0.36449	665636	1733020
0.364532	440757	389820
0.364616	23395	3076220
0.365803	178893	1733020
0.366071	240470	3076220
0.367025	46643	389820
0.367232	23397	389820
0.369343	479919	3076220
0.369939	100689	1733020
0.370026	402325	3076220
0.370164	333088	389820
0.370605	54386	389820
0.371012	155236	389820
0.371201	279192	389820
0.372158	511012	1733020
0.372331	665635	3076220
0.372364	38876	389820
0.373236	217423	3076220
0.373587	201885	389820
0.373754	688821	389820
0.374536	62042	389820
0.374812	588582	389820
0.37534	526747	3076220
0.375675	333091	3076220
0.375938	440759	1733020
0.376263	163206	1733020
0.377086	627038	389820
0.378359	286917	3076220
0.378443	325256	1733020
0.380006	611655	3076220
0.380624	240480	389820
0.381325	448543	389820
0.382659	688817	1733020
0.383535	642384	1733020
0.383965	178897	1733020
0.384094	194121	389820
0.384403	209689	3076220
0.384462	456262	3076220
0.384828	386980	389820
0.384942	386977	3076220
0.385791	371663	3076220
0.386288	464312	1733020
0.387039	511013	3076220
0.387204	155239	3076220
0.389104	634526	1733020
0.389182	62043	3076220
0.389313	309963	389820
